Carpeta,Bloque,Clave,Inglés (original),Español (borrador IA),Español (revisado),Estado,Comentarios
componentes/premium-terms-and-conditions,premium-terms-and-conditions,generalTermsOfUse.paragraphs[11],"The financial information we post on our website is provided by us for the benefit or our users and as such you undertake not to enable deep linking or any other form of redistribution or reuse of the information, to any non-authorized users.","La información financiera que publicamos en nuestro sitio web la proporcionamos para el beneficio de nuestros usuarios y, como tal, usted se compromete a no habilitar enlaces profundos ni ninguna otra forma de redistribución o reutilización de la información a usuarios no autorizados.",,Pendiente,
componentes/premium-terms-and-conditions,premium-terms-and-conditions,generalTermsOfUse.paragraphs[1],"Please read this document carefully. It details the services which we will provide and it sets out the obligations and rights applying between you and ForexStreet S.L.U. If there is anything in this document that you do not understand or with which you do not agree, do not use our Services.","Por favor, lea este documento detenidamente. Detalla los servicios que brindaremos y establece las obligaciones y derechos que se aplican entre usted y ForexStreet S.L.U. Si hay algo en este documento que no entiende o con lo que no está de acuerdo, no utilice nuestros Servicios.",,Pendiente,
componentes/premium-terms-and-conditions,premium-terms-and-conditions,generalTermsOfUse.paragraphs[2],The Company uses a Discord server through which FXS Analysts do not offer financial advice or personal recommendations but rather their real-time market view and comments on potential upcoming scenarios. Their insights should be used as a complement to your own research.,"La Compañía utiliza un servidor de Discord a través del cual los Analistas de FXS no ofrecen asesoramiento financiero ni recomendaciones personales, sino su visión del mercado en tiempo real y comentarios sobre posibles escenarios futuros. Sus conocimientos deben utilizarse como complemento a su propia investigación.",,Pendiente,
componentes/premium-terms-and-conditions,premium-terms-and-conditions,generalTermsOfUse.paragraphs[3],The Company provides generic information to its subscribers and it is strongly advised that the client(s) should consult with a Financial Advisor before proceeding to copy the Company's trades.,La Compañía proporciona información genérica a sus suscriptores y se recomienda encarecidamente que los clientes consulten con un Asesor Financiero antes de proceder a copiar las operaciones de la Compañía.,,Pendiente,
componentes/premium-terms-and-conditions,premium-terms-and-conditions,generalTermsOfUse.paragraphs[4],"While all information posted is believed to come from reliable sources, the Company does not guarantee the accuracy, correctness, or completeness of information available from its service and therefore will not be liable for any loss incurred.","Si bien se cree que toda la información publicada proviene de fuentes confiables, la Compañía no garantiza la exactitud, corrección o integridad de la información disponible en su servicio y, por lo tanto, no será responsable de ninguna pérdida incurrida.",,Pendiente,
componentes/premium-terms-and-conditions,premium-terms-and-conditions,generalTermsOfUse.paragraphs[5],"FXStreet Premium Service does not provide investment advice, nor provide any personalized investment recommendations and/or advice in making a decision to trade.","El Servicio FXStreet Premium no proporciona asesoramiento de inversión, ni proporciona recomendaciones y/o asesoramiento de inversión personalizados para tomar una decisión sobre operar.",,Pendiente,
componentes/premium-terms-and-conditions,premium-terms-and-conditions,generalTermsOfUse.paragraphs[6],"No guarantee is made that any user of this service will or is likely to achieve results advised by the widget. There is often a large difference between theoretical performance and the actual results later reached by any trading platform. There are many influencing factors related to either the market, in general, or to the specific implementation of any signals which can affect actual trading buy/sell results.",No se garantiza que ningún usuario de este servicio logre o sea probable que logre los resultados recomendados por el widget. A menudo existe una gran diferencia entre el rendimiento teórico y los resultados reales alcanzados posteriormente por cualquier plataforma de negociación. Existen muchos factores influyentes relacionados con el mercado en general o con la implementación específica de cualquier señal que pueda afectar los resultados reales de compra/venta.,,Pendiente,
componentes/premium-terms-and-conditions,premium-terms-and-conditions,generalTermsOfUse.paragraphs[7],"Before you start trading, please make sure you have considered your entire financial situation, including financial commitments and you understand that trading is highly speculative and that you could sustain significant losses.","Antes de comenzar a operar, asegúrese de haber considerado toda su situación financiera, incluidos los compromisos financieros, y comprenda que operar es altamente especulativo y que podría sufrir pérdidas significativas.",,Pendiente,
componentes/premium-terms-and-conditions,premium-terms-and-conditions,generalTermsOfUse.paragraphs[8],"The Company will not be liable for the acts, omissions or with regards to delay or non-delivery of any means of notifications in regards to signals alerts or calendar event alerts. It should not be presumed that the methods, techniques, or indicators presented on this widget will result in profits or that they will not result in losses. The advice given on the service are for informative purposes only. These setups are not of any order to buy or sell. The Company takes no responsibility for your trading activity and results. Past results are not necessarily indicative of future results.","La Compañía no será responsable por los actos, omisiones o en relación con la demora o falta de entrega de cualquier medio de notificación en lo que respecta a alertas de señales o alertas de eventos del calendario. No se debe suponer que los métodos, técnicas o indicadores presentados en este widget darán como resultado ganancias o que no resultarán en pérdidas. Los consejos dados en el servicio son únicamente para fines informativos. Estas configuraciones no son de ninguna orden de compra o venta. La Compañía no asume ninguna responsabilidad por su actividad comercial y sus resultados. Los resultados pasados no son necesariamente indicativos de resultados futuros.",,Pendiente,
componentes/premium-terms-and-conditions,premium-terms-and-conditions,generalTermsOfUse.paragraphs[9],"This service may contain certain historical information. Historical information, necessarily, is not current and is provided for your reference only. We reserve the right to modify the contents of this information at any time, but we have no obligation to update any information on our service. You agree that it is your responsibility to monitor changes to our service.","Este servicio puede contener cierta información histórica. La información histórica, necesariamente, no está actualizada y se proporciona solo para su referencia. Nos reservamos el derecho de modificar el contenido de esta información en cualquier momento, pero no tenemos la obligación de actualizar ninguna información en nuestro servicio. Usted acepta que es su responsabilidad monitorear los cambios en nuestro servicio.",,Pendiente,
componentes/premium-terms-and-conditions,premium-terms-and-conditions,generalTermsOfUse.title,General Terms of Use,Términos Generales de Uso,,Pendiente,
componentes/premium-terms-and-conditions,premium-terms-and-conditions,noPrivateSolicitationPolicy.bulletPoints[0],We <strong>do not</strong> conduct private solicitations.,<strong>No</strong> realizamos solicitudes privadas.,,Pendiente,
componentes/premium-terms-and-conditions,premium-terms-and-conditions,noPrivateSolicitationPolicy.bulletPoints[1],"Any communication requesting money outside our official website (<strong><a target=""_new"" rel=""noopener"" class=""decoration-main-primary !text-body-md text-neutral-primary active:text-main-primary focus:text-main-primary hover:text-main-primary data-[disabled=true]:text-neutral-disabled data-[disabled=true]:decoration-main-disabled focus-visible:ring-border-main-focus inline-flex items-center gap-2 leading-5 underline decoration-solid decoration-[0.075rem] underline-offset-[4px] focus-visible:rounded-md focus-visible:p-2 focus-visible:ring-2"" href=""http://www.premium-checkout.com"">www.premium-checkout.com</a></strong>) is fraudulent.","Cualquier comunicación que solicite dinero fuera de nuestro sitio web oficial (<strong><a target=""_new"" rel=""noopener"" class=""decoration-main-primary !text-body-md text-neutral-primary active:text-main-primary focus:text-main-primary hover:text-main-primary data-[disabled=true]:text-neutral-disabled data-[disabled=true]:decoration-main-disabled focus-visible:ring-border-main-focus inline-flex items-center gap-2 leading-5 underline decoration-solid decoration-[0.075rem] underline-offset-[4px] focus-visible:rounded-md focus-visible:p-2 focus-visible:ring-2"" href=""http://www.premium-checkout.com"">www.premium-checkout.com</a></strong>) es fraudulenta.",,Pendiente,
componentes/premium-terms-and-conditions,premium-terms-and-conditions,noPrivateSolicitationPolicy.bulletPoints[2],"<strong>Do not engage</strong> with such messages — protect yourself and report any suspicious contact to <strong><a rel=""noopener"" class=""decoration-main-primary !text-body-md text-neutral-primary active:text-main-primary focus:text-main-primary hover:text-main-primary data-[disabled=true]:text-neutral-disabled data-[disabled=true]:decoration-main-disabled focus-visible:ring-border-main-focus inline-flex cursor-pointer items-center gap-2 leading-5 underline decoration-solid decoration-[0.075rem] underline-offset-[4px] focus-visible:rounded-md focus-visible:p-2 focus-visible:ring-2"" href=""mailto:admin@premium-checkout.com"">admin@premium-checkout.com</a></strong>.","<strong>No interactúe</strong> con tales mensajes — protéjase e informe de cualquier contacto sospechoso a <strong><a rel=""noopener"" class=""decoration-main-primary !text-body-md text-neutral-primary active:text-main-primary focus:text-main-primary hover:text-main-primary data-[disabled=true]:text-neutral-disabled data-[disabled=true]:decoration-main-disabled focus-visible:ring-border-main-focus inline-flex cursor-pointer items-center gap-2 leading-5 underline decoration-solid decoration-[0.075rem] underline-offset-[4px] focus-visible:rounded-md focus-visible:p-2 focus-visible:ring-2"" href=""mailto:admin@premium-checkout.com"">admin@premium-checkout.com</a></strong>.",,Pendiente,
componentes/premium-terms-and-conditions,premium-terms-and-conditions,noPrivateSolicitationPolicy.closing,Stay safe and always verify official communications.,Manténgase seguro y verifique siempre las comunicaciones oficiales.,,Pendiente,
componentes/premium-terms-and-conditions,premium-terms-and-conditions,noPrivateSolicitationPolicy.intro,"<strong>Beware of scams! </strong>Neither FXS Analysts nor any member of our team will <strong>ever privately message you</strong> (via Discord, email, social media, or any other platform) to request money, payment details, or offer any private service.","<strong>¡Cuidado con las estafas! </strong>Ni los analistas de FXS ni ningún miembro de nuestro equipo le enviarán <strong>nunca un mensaje privado</strong> (a través de Discord, correo electrónico, redes sociales o cualquier otra plataforma) para solicitar dinero, detalles de pago u ofrecer un servicio privado.",,Pendiente,
componentes/premium-terms-and-conditions,premium-terms-and-conditions,noPrivateSolicitationPolicy.title,NO PRIVATE SOLICITATION POLICY,POLÍTICA DE NO SOLICITUD PRIVADA,,Pendiente,
componentes/premium-terms-and-conditions,premium-terms-and-conditions,noticeToAppleAppUsers.paragraphs[0],"To the extent You are using the App on an iOS device, You acknowledge that these Terms and Conditions form an agreement between You and the Company, not with Apple Inc. (""Apple""), and that Apple is not responsible for the Services or the content thereof. Apple has no obligation to furnish any maintenance and support services with respect to the Services. If the Services fails to conform to any applicable warranty, You may notify Apple and Apple will refund any applicable purchase price for the mobile application to you; and, to the maximum extent permitted by applicable law, Apple has no other warranty obligation with respect to the Services. Apple is not responsible for addressing any claims by You or any third-party relating to the Services or your possession and/or use of the Services, including (a) product liability claims; (b) any claim that the Services fails to conform to any applicable legal or regulatory requirement; or (c) claims arising under consumer protection or similar legislation. Apple is not responsible for the investigation, defense, settlement and discharge of any third-party claim that the Services and/or your possession and use of the Services infringe a third-party's intellectual property rights. You agree to comply with any applicable third-party terms when using the Services. Apple and Apple's subsidiaries are third-party beneficiaries of these Terms and Conditions, and upon your acceptance these Terms and Conditions, Apple will have the right (and will be deemed to have accepted the right) to enforce them against You as a third-party beneficiary. You hereby represent and warrant that: (i) You are not located in a country that is subject to a U.S. Government embargo, or that has been designated by the U.S. Government as a ""terrorist supporting"" country; and (ii) You are not listed on any U.S. Government list of prohibited or restricted parties.","En la medida en que esté utilizando la Aplicación en un dispositivo iOS, reconoce que estos Términos y Condiciones forman un acuerdo entre Usted y la Compañía, no con Apple Inc. (""Apple""), y que Apple no es responsable de los Servicios ni de su contenido. Apple no tiene obligación alguna de proporcionar servicios de mantenimiento y soporte con respecto a los Servicios. Si los Servicios no cumplen con alguna garantía aplicable, puede notificar a Apple y Apple le reembolsará cualquier precio de compra aplicable por la aplicación móvil; y, en la máxima medida permitida por la ley aplicable, Apple no tiene ninguna otra obligación de garantía con respecto a los Servicios. Apple no es responsable de abordar ninguna reclamación por su parte o por parte de un tercero relacionada con los Servicios o su posesión y/o uso de los Servicios, incluyendo (a) reclamaciones de responsabilidad del producto; (b) cualquier reclamación de que los Servicios no cumplen con cualquier requisito legal o normativo aplicable; o (c) reclamaciones que surjan de la protección del consumidor o legislación similar. Apple no es responsable de la investigación, defensa, resolución y descargo de ninguna reclamación de terceros de que los Servicios y/o su posesión y uso de los Servicios infringen los derechos de propiedad intelectual de un tercero. Acepta cumplir con los términos aplicables de terceros al utilizar los Servicios. Apple y las filiales de Apple son terceros beneficiarios de estos Términos y Condiciones y, una vez que acepte estos Términos y Condiciones, Apple tendrá el derecho (y se considerará que ha aceptado el derecho) de hacerlos cumplir en su contra como tercer beneficiario. Por la presente, declara y garantiza que: (i) No se encuentra en un país sujeto a embargo por parte del gobierno de los EE. UU. o que el gobierno de los EE. UU. haya designado como un país ""que apoya el terrorismo""; y (ii) no figura en ninguna lista de partes prohibidas o restringidas del gobierno de los EE. UU.",,Pendiente,
componentes/premium-terms-and-conditions,premium-terms-and-conditions,noticeToAppleAppUsers.paragraphs[1],<strong>In Purchases:</strong>,<strong>Compras dentro de la aplicación:</strong>,,Pendiente,
componentes/premium-terms-and-conditions,premium-terms-and-conditions,noticeToAppleAppUsers.paragraphs[2],"When You make an In-App Purchase, payment will be charged to your Apple account at confirmation of the purchase.","Cuando realiza una compra dentro de la aplicación, el pago se cargará a su cuenta de Apple en la confirmación de la compra.",,Pendiente,
componentes/premium-terms-and-conditions,premium-terms-and-conditions,noticeToAppleAppUsers.paragraphs[3],In-App Purchases may take the form of a subscription. Any unused portion of a free trial period (if offered) will be forfeited when You purchase a subscription (where applicable).,Las compras dentro de la aplicación pueden tomar la forma de una suscripción. Cualquier parte no utilizada de un período de prueba gratuito (si se ofrece) se perderá cuando compre una suscripción (cuando corresponda).,,Pendiente,
componentes/premium-terms-and-conditions,premium-terms-and-conditions,noticeToAppleAppUsers.paragraphs[4],In-App Purchases may take the form of an auto-renewable subscription. These subscriptions automatically renew unless auto-renew is turned off at least 24-hours before the end of the current subscription period. Your Apple account will be charged for renewal within 24-hours prior to the end of the current subscription period. You may manage the subscriptions and turn off auto-renewal by going to your Apple account settings after purchase.,Las compras dentro de la aplicación pueden tomar la forma de una suscripción renovable automáticamente. Estas suscripciones se renuevan automáticamente a menos que la renovación automática se desactive al menos 24 horas antes del final del período de suscripción actual. Se cobrará la renovación a su cuenta de Apple dentro de las 24 horas anteriores al final del período de suscripción actual. Puede administrar las suscripciones y desactivar la renovación automática yendo a la configuración de su cuenta de Apple después de la compra.,,Pendiente,
componentes/premium-terms-and-conditions,premium-terms-and-conditions,noticeToAppleAppUsers.title,Notice to Apple App Users,Aviso para los usuarios de la aplicación Apple,,Pendiente,
componentes/premium-terms-and-conditions,premium-terms-and-conditions,ourTermsOfServiceAndPrivacyPolicy.paragraphs[0],"<strong>Our Terms and Policies. </strong>&nbsp;You must use FXStreet Premium according to our Terms and posted policies. If we disable your account for a violation of our Terms, you will not create another account without our permission.","<strong>Nuestros Términos y Políticas. </strong>&nbsp;Debe utilizar FXStreet Premium de acuerdo con nuestros Términos y políticas publicadas. Si deshabilitamos su cuenta por una violación de nuestros Términos, no creará otra cuenta sin nuestro permiso.",,Pendiente,
componentes/premium-terms-and-conditions,premium-terms-and-conditions,ourTermsOfServiceAndPrivacyPolicy.paragraphs[1],"<strong>Legal and Acceptable Use.</strong>&nbsp;You agree to use FXStreet Premium only for legal, authorized, and acceptable purposes. You will not use (or assist others in using) our Services in ways that violate or infringe the rights of FXStreet Premium, our users, or others, including privacy, publicity, intellectual property, or other proprietary rights.","<strong>Uso legal y aceptable.</strong>&nbsp;Usted acepta utilizar FXStreet Premium solo para fines legales, autorizados y aceptables. No utilizará (ni ayudará a otros a utilizar) nuestros Servicios de manera que viole o infrinja los derechos de FXStreet Premium, nuestros usuarios u otros, incluidos los derechos de privacidad, publicidad, propiedad intelectual u otros derechos de propiedad.",,Pendiente,
componentes/premium-terms-and-conditions,premium-terms-and-conditions,ourTermsOfServiceAndPrivacyPolicy.paragraphs[2],"<strong>Harm to FXStreet Premium.</strong>&nbsp;You must not (or assist others to) access, use, modify, distribute, transfer, or exploit our Services in unauthorized manners, or in ways that harm FXStreet Premium, our Services, or systems. For example, you must not (a) gain or try to gain unauthorized access to our Services or systems; (b) disrupt the integrity or performance of our Services; (c) create accounts for our Services through unauthorized or automated means; (d) collect information about our users in any unauthorized manner; or (e) sell, rent, or charge for our Services.","<strong>Daño a FXStreet Premium.</strong>&nbsp;No debe (ni ayudar a otros a) acceder, usar, modificar, distribuir, transferir o explotar nuestros Servicios de manera no autorizada, o de manera que dañe a FXStreet Premium, nuestros Servicios o sistemas. Por ejemplo, no debe (a) obtener o intentar obtener acceso no autorizado a nuestros Servicios o sistemas; (b) interrumpir la integridad o el rendimiento de nuestros Servicios; (c) crear cuentas para nuestros Servicios a través de medios no autorizados o automatizados; (d) recopilar información sobre nuestros usuarios de cualquier manera no autorizada; o (e) vender, alquilar o cobrar por nuestros Servicios.",,Pendiente,
componentes/premium-terms-and-conditions,premium-terms-and-conditions,ourTermsOfServiceAndPrivacyPolicy.paragraphs[3],"<strong>Third-party services.</strong>&nbsp;Our Services may allow you to access, use, or interact with third-party websites, apps, content, and other products and services. When you use third-party services, their terms and privacy policies govern your use of those services.","<strong>Servicios de terceros.</strong>&nbsp;Nuestros Servicios pueden permitirle acceder, usar o interactuar con sitios web, aplicaciones, contenido y otros productos y servicios de terceros. Cuando utiliza servicios de terceros, sus términos y políticas de privacidad rigen el uso de esos servicios.",,Pendiente,
componentes/premium-terms-and-conditions,premium-terms-and-conditions,ourTermsOfServiceAndPrivacyPolicy.paragraphs[4],"<strong>Information you provide / Account information / Privacy of user data.</strong>&nbsp;FXStreet Premium does not sell, rent or monetize your personal data or content in any way - ever. FXStreet Service notifications cannot be accessed by other third parties or us because they are always end-to-end encrypted, private, and secure. You register a phone number when you create an FXStreet Premium account. Phone numbers are used to provide our Services to you and other FXStreet Premium users. You may optionally add other information to your account, such as a profile name and profile picture. This information is end-to-end encrypted.","<strong>Información que proporciona / Información de la cuenta / Privacidad de los datos del usuario.</strong>&nbsp;FXStreet Premium no vende, alquila ni monetiza sus datos personales o contenido de ninguna manera, nunca. No podemos acceder a las notificaciones del Servicio FXStreet ni nosotros ni otros terceros porque siempre están encriptadas de extremo a extremo, son privadas y seguras. Usted registra un número de teléfono cuando crea una cuenta FXStreet Premium. Los números de teléfono se utilizan para prestarle nuestros Servicios a usted y a otros usuarios de FXStreet Premium. Opcionalmente, puede agregar otra información a su cuenta, como un nombre de perfil y una foto de perfil. Esta información está encriptada de extremo a extremo.",,Pendiente,
componentes/premium-terms-and-conditions,premium-terms-and-conditions,ourTermsOfServiceAndPrivacyPolicy.title,Our Terms of Service and Privacy Policy,Nuestros Términos de Servicio y Política de Privacidad,,Pendiente,
componentes/premium-terms-and-conditions,premium-terms-and-conditions,paymentRenewalFraudProtection.paragraphs[0],"<strong>Payment.</strong>&nbsp;You represent that you are at least the minimum age required to enter into a legal agreement. You agree to pay us for any Subscription Based Services you purchase from us, as well as all other charges incurred under your account, including applicable taxes and fees. You are responsible for all charges incurred under your account, including purchases made by you or anyone you allow to use your account or any sub-or linked accounts (including any person with implied, actual, or apparent authority) or anyone who gains access to your account as a result of your failure to safeguard your authentication credentials. You authorize and direct us to charge your designated payment method for these charges or, if it fails, to charge any other payment method you have on file with us, even if we received it in association with other Subscription Based Services. You are responsible for all charges even if your payment method fails or is denied. You authorize and direct us to retain all information about any payment method(s) associated with your account. We may import payment information you entered during a prior purchase and provide you the option to use that payment information during purchase of a new product. You permit us to obtain and use updated information from the issuer of your payment method in accordance with the policies and procedures of any applicable card brands. We may in some instances continue charging a payment method past its expiration date at our discretion and subject to the payment processors' or issuing bank's approval. Surcharges may apply if you use certain payment methods, such as payment from your checking or savings account. We may charge for Subscription Based Services in advance and on a daily, monthly, yearly, lump sum, or other basis in accordance with the stated terms, as long as your subscription remains active, even if you have not downloaded or used such Service or accessed your online account. We may (and you authorize us to) take steps to verify the validity of the credit card information you provide to us. You authorize us to do so for verification and anti-fraud purposes.","<strong>Pago.</strong>&nbsp;Usted declara que tiene al menos la edad mínima requerida para celebrar un acuerdo legal. Acepta pagarnos por cualquier Servicio basado en suscripción que nos compre, así como todos los demás cargos incurridos en su cuenta, incluidos los impuestos y tarifas aplicables. Usted es responsable de todos los cargos incurridos en su cuenta, incluidas las compras realizadas por usted o cualquier persona a la que permita usar su cuenta o cualquier subcuenta o cuenta vinculada (incluida cualquier persona con autoridad implícita, real o aparente) o cualquier persona que obtenga acceso a su cuenta como resultado de su falta de protección de sus credenciales de autenticación. Usted nos autoriza y ordena a cargar su método de pago designado por estos cargos o, si falla, a cargar cualquier otro método de pago que tengamos registrado para usted, incluso si lo recibimos en asociación con otros Servicios basados en suscripción. Usted es responsable de todos los cargos incluso si su método de pago falla o es denegado. Nos autoriza y ordena que conservemos toda la información sobre cualquier método(s) de pago asociado con su cuenta. Podemos importar la información de pago que ingresó durante una compra anterior y brindarle la opción de usar esa información de pago durante la compra de un nuevo producto. Usted nos permite obtener y utilizar información actualizada del emisor de su método de pago de acuerdo con las políticas y procedimientos de cualquier marca de tarjeta aplicable. En algunos casos, podemos continuar cobrando un método de pago después de su fecha de vencimiento a nuestra discreción y sujeto a la aprobación de los procesadores de pago o del banco emisor. Pueden aplicarse recargos si utiliza ciertos métodos de pago, como el pago de su cuenta corriente o de ahorros. Podemos cobrar los Servicios basados en suscripción por adelantado y de forma diaria, mensual, anual, en una suma global u otra forma de acuerdo con los términos establecidos, siempre que su suscripción permanezca activa, incluso si no ha descargado o utilizado dicho Servicio o no ha accedido a su cuenta en línea. Podemos tomar medidas para verificar la validez de la información de la tarjeta de crédito que nos proporciona. Usted nos autoriza a hacerlo con fines de verificación y antifraude.",,Pendiente,
componentes/premium-terms-and-conditions,premium-terms-and-conditions,paymentRenewalFraudProtection.paragraphs[1],"<strong>Renewal. </strong>&nbsp;We use auto-renewal for many of our Subscription Based Services. At the expiration of each subscription term for such Subscription Based Services, we will automatically renew your subscription and charge the credit card or other payment method you have provided to us, unless you cancel your subscription at least 24 hours before the end of the current subscription period. Unless otherwise stated herein, your subscription will be automatically renewed at the then-current price, excluding promotional and discount pricing. We may, in our sole discretion, post charges to your payment method individually or aggregate charges for some or all of your Subscription Based Services with us.","<strong>Renovación. </strong>&nbsp;Utilizamos la renovación automática para muchos de nuestros Servicios basados en suscripción. Al vencimiento de cada término de suscripción para dichos Servicios basados en suscripción, renovaremos automáticamente su suscripción y cargaremos la tarjeta de crédito u otro método de pago que nos haya proporcionado, a menos que cancele su suscripción al menos 24 horas antes del final del período de suscripción actual. A menos que se indique lo contrario en el presente, su suscripción se renovará automáticamente al precio vigente en ese momento, excluyendo los precios promocionales y de descuento. Podemos, a nuestra entera discreción, publicar cargos en su método de pago individualmente o agregar cargos para algunos o todos sus Servicios basados en suscripción con nosotros.",,Pendiente,
componentes/premium-terms-and-conditions,premium-terms-and-conditions,paymentRenewalFraudProtection.paragraphs[2],"<strong>Fraud Protection.</strong>&nbsp;We may take steps to verify the validity of the credit card information you provide to us, including debiting amounts less than $1.00 from your credit card and then immediately crediting it back. You authorize us to do so for verification and anti-fraud purposes.","<strong>Protección contra el fraude.</strong>&nbsp;Podemos tomar medidas para verificar la validez de la información de la tarjeta de crédito que nos proporciona, incluyendo el débito de montos inferiores a $1.00 de su tarjeta de crédito y luego acreditarlo inmediatamente de vuelta. Usted nos autoriza a hacerlo con fines de verificación y antifraude.",,Pendiente,
componentes/premium-terms-and-conditions,premium-terms-and-conditions,paymentRenewalFraudProtection.title,"FXStreet Payment, Renewal & Fraud Protection Policy for Premium Membership","Política de pago, renovación y protección contra el fraude de FXStreet para la membresía Premium",,Pendiente,
componentes/premium-terms-and-conditions,premium-terms-and-conditions,refundAndCancellationPolicy.paragraphs[0],"If you are not satisfied with the service that you have purchased, you can request a full refund in the first 10 days of your subscription, after those initial 10 days you will not be eligible for a refund of the subscription cost of the Premium service. Please note that this does not include third-party offers on our site.","Si no está satisfecho con el servicio que ha comprado, puede solicitar un reembolso completo en los primeros 10 días de su suscripción, después de esos 10 días iniciales no será elegible para un reembolso del costo de la suscripción del servicio Premium. Tenga en cuenta que esto no incluye ofertas de terceros en nuestro sitio.",,Pendiente,
componentes/premium-terms-and-conditions,premium-terms-and-conditions,refundAndCancellationPolicy.paragraphs[1],We encourage our customers to try the service in the initial days after their purchase to ensure it fits their needs.,Alentamos a nuestros clientes a probar el servicio en los días iniciales posteriores a su compra para asegurarse de que se ajusta a sus necesidades.,,Pendiente,
componentes/premium-terms-and-conditions,premium-terms-and-conditions,refundAndCancellationPolicy.paragraphs[2],"If you want to cancel your subscription/membership, you can do so from your user account page before your next payment is due. To request a refund or if you have any additional questions regarding this policy or the service, please contact us at: <a class=""decoration-main-primary !text-body-md text-neutral-primary active:text-main-primary focus:text-main-primary hover:text-main-primary data-[disabled=true]:text-neutral-disabled data-[disabled=true]:decoration-main-disabled focus-visible:ring-border-main-focus inline-flex items-center gap-2 leading-5 underline decoration-solid decoration-[0.075rem] underline-offset-[4px] focus-visible:rounded-md focus-visible:p-2 focus-visible:ring-2"" href=""mailto:premium@fxstreet.com"">contact@fxstreet.com</a>","Si desea cancelar su suscripción/membresía, puede hacerlo desde la página de su cuenta de usuario antes de que venza su próximo pago. Para solicitar un reembolso o si tiene alguna pregunta adicional con respecto a esta política o al servicio, contáctenos en: <a class=""decoration-main-primary !text-body-md text-neutral-primary active:text-main-primary focus:text-main-primary hover:text-main-primary data-[disabled=true]:text-neutral-disabled data-[disabled=true]:decoration-main-disabled focus-visible:ring-border-main-focus inline-flex items-center gap-2 leading-5 underline decoration-solid decoration-[0.075rem] underline-offset-[4px] focus-visible:rounded-md focus-visible:p-2 focus-visible:ring-2"" href=""mailto:premium@fxstreet.com"">contact@fxstreet.com</a>",,Pendiente,
componentes/premium-terms-and-conditions,premium-terms-and-conditions,refundAndCancellationPolicy.paragraphs[3],Please note that all refunds will be credited to the original card/account used for the subscription.,Tenga en cuenta que todos los reembolsos se abonarán en la tarjeta/cuenta original utilizada para la suscripción.,,Pendiente,
componentes/premium-terms-and-conditions,premium-terms-and-conditions,refundAndCancellationPolicy.title,FXStreet Refund & Cancellation Policy for Premium Membership,Política de reembolso y cancelación de FXStreet para la membresía Premium,,Pendiente,
componentes/premium-terms-and-conditions,premium-terms-and-conditions,title,Premium Terms and Conditions,Términos y condiciones de Premium,,Pendiente,
componentes/premium-terms-and-conditions,premium-terms-and-conditions,unlimitedAccessMembership.eligibility.content[0],Any user who creates an FXStreet Premium Account and purchases an Unlimited Access subscription during the promotional period may participate in the Lifetime deal.,Cualquier usuario que cree una cuenta FXStreet Premium y compre una suscripción de acceso ilimitado durante el período promocional puede participar en la oferta de por vida.,,Pendiente,
componentes/premium-terms-and-conditions,premium-terms-and-conditions,unlimitedAccessMembership.eligibility.title,<strong>ELIGIBILITY</strong>,<strong>ELEGIBILIDAD</strong>,,Pendiente,
componentes/premium-terms-and-conditions,premium-terms-and-conditions,unlimitedAccessMembership.intro[0],This section sets out the terms and conditions that apply to the FXStreet Premium Unlimited access Deal.,Esta sección establece los términos y condiciones que se aplican a la Oferta de acceso ilimitado de FXStreet Premium.,,Pendiente,
componentes/premium-terms-and-conditions,premium-terms-and-conditions,unlimitedAccessMembership.intro[1],"Under this deal, you may purchase an unlimited access subscription to use the FXStreet Premium so long as the FXStreet Premium service is running.","Bajo esta oferta, puede comprar una suscripción de acceso ilimitado para usar FXStreet Premium mientras el servicio FXStreet Premium esté en funcionamiento.",,Pendiente,
componentes/premium-terms-and-conditions,premium-terms-and-conditions,unlimitedAccessMembership.intro[2],"By creating an account with FXStreet Premium, you accept these terms, along with our <a class=""decoration-main-primary !text-body-md text-neutral-primary active:text-main-primary focus:text-main-primary hover:text-main-primary data-[disabled=true]:text-neutral-disabled data-[disabled=true]:decoration-main-disabled focus-visible:ring-border-main-focus inline-flex items-center gap-2 leading-5 underline decoration-solid decoration-[0.075rem] underline-offset-[4px] focus-visible:rounded-md focus-visible:p-2 focus-visible:ring-2"" href=""/info/terms-conditions"">FXStreet Terms of Service</a> and all other relevant terms and conditions. Do not participate in the FXStreet Premium if you do not wish to be bound by these terms.","Al crear una cuenta con FXStreet Premium, acepta estos términos, junto con nuestros <a class=""decoration-main-primary !text-body-md text-neutral-primary active:text-main-primary focus:text-main-primary hover:text-main-primary data-[disabled=true]:text-neutral-disabled data-[disabled=true]:decoration-main-disabled focus-visible:ring-border-main-focus inline-flex items-center gap-2 leading-5 underline decoration-solid decoration-[0.075rem] underline-offset-[4px] focus-visible:rounded-md focus-visible:p-2 focus-visible:ring-2"" href=""/info/terms-conditions"">Términos de servicio de FXStreet</a> y todos los demás términos y condiciones relevantes. No participe en FXStreet Premium si no desea estar sujeto a estos términos.",,Pendiente,
